ID;Assay;Allele X;Allele Y;Name;Type;Auto;Confidence;Final;Converted;Allele X;Allele Y;Comments
S12-A13;A13;A13;A13;S12;Unknown;XY;99,7;XY;;0,548372158;0,573684867;
S12-A14;A14;A14;A14;S12;Unknown;XX;99,98;XX;;0,607300094;0,138898382;
S12-A15;A15;A15;A15;S12;Unknown;XY;99,92;XY;;0,516490191;0,529001982;
S12-A18;A18;A18;A18;S12;Unknown;XY;99,97;XY;;0,557818644;0,569421889;
S12-A17;A17;A17;A17;S12;Unknown;YY;99,93;YY;;0,311838544;0,732550146;
S12-A16;A16;A16;A16;S12;Unknown;XY;99,96;XY;;0,573387878;0,583492126;
S12-A19;A19;A19;A19;S12;Unknown;XY;99,82;XY;;0,535571818;0,546309871;
S12-A20;A20;A20;A20;S12;Unknown;XX;99,94;XX;;0,696326627;0,367775906;
S12-A21;A21;A21;A21;S12;Unknown;XY;99,94;XY;;0,529742054;0,545681313;
S12-A24;A24;A24;A24;S12;Unknown;XX;99,94;XX;;0,742708469;0,146118116;
S12-A23;A23;A23;A23;S12;Unknown;XX;99,96;XX;;0,743329925;0,192711799;
S12-A22;A22;A22;A22;S12;Unknown;XX;99,71;XX;;0,73529572;0,324295443;
S12-A25;A25;A25;A25;S12;Unknown;XY;99,75;XY;;0,5993543;0,635521345;
S12-A26;A26;A26;A26;S12;Unknown;XY;99,96;XY;;0,572760503;0,583048192;
S12-A27;A27;A27;A27;S12;Unknown;XX;99,95;XX;;0,725682669;0,22504702;
S12-A30;A30;A30;A30;S12;Unknown;XX;99,89;XX;;0,645353653;0,336782852;
S12-A29;A29;A29;A29;S12;Unknown;YY;100;YY;;0,242352763;0,6952961;
S12-A28;A28;A28;A28;S12;Unknown;XY;99,83;XY;;0,565108433;0,532761362;
S12-A31;A31;A31;A31;S12;Unknown;XX;99,93;XX;;0,604194888;0,149528908;
S12-A32;A32;A32;A32;S12;Unknown;XY;99,93;XY;;0,535034838;0,539697322;
S12-A33;A33;A33;A33;S12;Unknown;XY;99,99;XY;;0,518770084;0,562721083;
S12-A36;A36;A36;A36;S12;Unknown;XY;99,98;XY;;0,611261001;0,584067461;
S12-A35;A35;A35;A35;S12;Unknown;XY;99,95;XY;;0,613006806;0,631469964;
S12-A34;A34;A34;A34;S12;Unknown;YY;99,93;YY;;0,143263474;0,696286336;
S12-A37;A37;A37;A37;S12;Unknown;XX;99,89;XX;;0,756115551;0,224394724;
S12-A38;A38;A38;A38;S12;Unknown;XY;99,6;XY;;0,598051554;0,541968076;
S12-A39;A39;A39;A39;S12;Unknown;XX;100;XX;;0,760551422;0,191969873;
S12-A42;A42;A42;A42;S12;Unknown;XY;99,78;XY;;0,57231065;0,568240141;
S12-A41;A41;A41;A41;S12;Unknown;XY;99,98;XY;;0,572232585;0,619589654;
S12-A40;A40;A40;A40;S12;Unknown;XX;99,96;XX;;0,751490159;0,20061547;
S12-A43;A43;A43;A43;S12;Unknown;XY;100;XY;;0,542084432;0,596327775;
S12-A44;A44;A44;A44;S12;Unknown;XY;99,26;XY;;0,577606423;0,609605809;
S12-A45;A45;A45;A45;S12;Unknown;YY;99,87;YY;;0,303222707;0,527027755;
S12-A48;A48;A48;A48;S12;Unknown;XY;100;XY;;0,545295413;0,576817932;
S12-A47;A47;A47;A47;S12;Unknown;XY;99,95;XY;;0,626901741;0,63594044;
S12-A46;A46;A46;A46;S12;Unknown;XY;99,95;XY;;0,606918838;0,613511422;
S12-A52;A52;A52;A52;S12;Unknown;YY;100;YY;;0,157625264;0,735682231;
S12-A53;A53;A53;A53;S12;Unknown;XY;100;XY;;0,695561556;0,689137063;
S12-A54;A54;A54;A54;S12;Unknown;XX;100;XX;;0,70546758;0,142625945;
S12-A51;A51;A51;A51;S12;Unknown;XY;99,93;XY;;0,203440606;0,202595024;
S12-A50;A50;A50;A50;S12;Unknown;XY;99,99;XY;;0,597489369;0,611205706;
S12-A49;A49;A49;A49;S12;Unknown;XY;99,17;XY;;0,55092123;0,601068449;
S12-A58;A58;A58;A58;S12;Unknown;XY;99,9;XY;;0,643343602;0,670684852;
S12-A59;A59;A59;A59;S12;Unknown;XY;99,99;XY;;0,58325241;0,607514999;
S12-A60;A60;A60;A60;S12;Unknown;XY;99,96;XY;;0,61889942;0,59641482;
S12-A57;A57;A57;A57;S12;Unknown;YY;99,96;YY;;0,129256564;0,656348878;
S12-A56;A56;A56;A56;S12;Unknown;YY;100;YY;;0,16068749;0,750748167;
S12-A55;A55;A55;A55;S12;Unknown;XX;99,91;XX;;0,723279075;0,318622333;
S12-A64;A64;A64;A64;S12;Unknown;XX;100;XX;;0,757121262;0,316317528;
S12-A65;A65;A65;A65;S12;Unknown;XY;99,96;XY;;0,343617017;0,331163219;
S12-A66;A66;A66;A66;S12;Unknown;YY;99,93;YY;;0,340420076;0,689738324;
S12-A63;A63;A63;A63;S12;Unknown;XY;99,98;XY;;0,5674551;0,603442509;
S12-A62;A62;A62;A62;S12;Unknown;YY;99,88;YY;;0,35764885;0,715047532;
S12-A61;A61;A61;A61;S12;Unknown;XY;99,99;XY;;0,589555886;0,554309425;
S12-A70;A70;A70;A70;S12;Unknown;XY;99,96;XY;;0,568589622;0,568022715;
S12-A71;A71;A71;A71;S12;Unknown;XY;99,96;XY;;0,62853452;0,553595942;
S12-A72;A72;A72;A72;S12;Unknown;XX;99,94;XX;;0,74469243;0,294708113;
S12-A69;A69;A69;A69;S12;Unknown;XY;99,88;XY;;0,565485002;0,588905961;
S12-A68;A68;A68;A68;S12;Unknown;XX;99,99;XX;;0,742344506;0,273438121;
S12-A67;A67;A67;A67;S12;Unknown;YY;99,98;YY;;0,133654327;0,648984907;
S12-A76;A76;A76;A76;S12;Unknown;XY;99,98;XY;;0,598341808;0,612414432;
S12-A77;A77;A77;A77;S12;Unknown;XY;100;XY;;0,492585003;0,544696757;
S12-A78;A78;A78;A78;S12;Unknown;YY;99,99;YY;;0,247620772;0,74649634;
S12-A75;A75;A75;A75;S12;Unknown;YY;99,84;YY;;0,295889917;0,699706783;
S12-A74;A74;A74;A74;S12;Unknown;XX;99,99;XX;;0,739485415;0,177944064;
S12-A73;A73;A73;A73;S12;Unknown;XX;99,98;XX;;0,7411675;0,211333632;
S12-A82;A82;A82;A82;S12;Unknown;YY;99,99;YY;;0,147655889;0,73543059;
S12-A83;A83;A83;A83;S12;Unknown;XY;99,52;XY;;0,504948985;0,608588668;
S12-A84;A84;A84;A84;S12;Unknown;No Call;0;No Call;No Call;0,121499795;0,124324974;
S12-A81;A81;A81;A81;S12;Unknown;XX;100;XX;;0,713448371;0,204592696;
S12-A80;A80;A80;A80;S12;Unknown;YY;100;YY;;0,226197211;0,722546133;
S12-A79;A79;A79;A79;S12;Unknown;XX;99,99;XX;;0,741686564;0,184148292;
S12-A88;A88;A88;A88;S12;Unknown;XY;99,99;XY;;0,550646696;0,56725687;
S12-A89;A89;A89;A89;S12;Unknown;XY;99,98;XY;;0,56739049;0,502092844;
S12-A90;A90;A90;A90;S12;Unknown;YY;99,98;YY;;0,264795978;0,761690479;
S12-A87;A87;A87;A87;S12;Unknown;XY;99,96;XY;;0,560520061;0,5696087;
S12-A86;A86;A86;A86;S12;Unknown;YY;99,83;YY;;0,260343991;0,758526441;
S12-A85;A85;A85;A85;S12;Unknown;YY;99,82;YY;;0,314719772;0,688234202;
S12-A94;A94;A94;A94;S12;Unknown;XX;99,99;XX;;0,750128671;0,190774498;
S12-A95;A95;A95;A95;S12;Unknown;XY;99,96;XY;;0,619795628;0,625529911;
S12-A96;A96;A96;A96;S12;Unknown;XX;99,99;XX;;0,746475711;0,18987879;
S12-A93;A93;A93;A93;S12;Unknown;XX;100;XX;;0,732650213;0,186865454;
S12-A92;A92;A92;A92;S12;Unknown;XY;98,27;XY;;0,491059905;0,554712179;
S12-A91;A91;A91;A91;S12;Unknown;YY;99,36;YY;;0,393701555;0,681218022;
S89-A01;A01;A01;A01;S89;Unknown;XX;98,56;XX;;0,721421776;0,294111392;
S89-A02;A02;A02;A02;S89;Unknown;No Call;0;No Call;No Call;0,110731591;0,11648865;
S89-A03;A03;A03;A03;S89;Unknown;No Call;0;No Call;No Call;0,10857816;0,115692001;
S89-A06;A06;A06;A06;S89;Unknown;No Call;0;No Call;No Call;0,10741238;0,114909378;
S89-A05;A05;A05;A05;S89;Unknown;YY;99,69;YY;;0,119353022;0,686653508;
S89-A04;A04;A04;A04;S89;Unknown;No Call;0;No Call;No Call;0,106533513;0,114291093;
S89-A07;A07;A07;A07;S89;Unknown;YY;95,48;YY;;0,202823286;0,658574839;
S89-A08;A08;A08;A08;S89;Unknown;YY;99,89;YY;;0,138785144;0,699860276;
S89-A09;A09;A09;A09;S89;Unknown;No Call;0;No Call;No Call;0,109487678;0,120743204;
S89-A12;A12;A12;A12;S89;Unknown;No Call;0;No Call;No Call;0,108821548;0,113455961;
S89-A11;A11;A11;A11;S89;Unknown;YY;99,27;YY;;0,167384396;0,672898637;
S89-A10;A10;A10;A10;S89;Unknown;Invalid;0;Invalid;Invalid;0,391033995;0,269740207;
S89-A13;A13;A13;A13;S89;Unknown;No Call;0;No Call;No Call;0,115128876;0,122194101;
S89-A14;A14;A14;A14;S89;Unknown;YY;99,6;YY;;0,119124955;0,504732607;
S89-A15;A15;A15;A15;S89;Unknown;XX;99,91;XX;;0,703021338;0,207195793;
S89-A18;A18;A18;A18;S89;Unknown;XX;99,84;XX;;0,726618785;0,157808186;
S89-A17;A17;A17;A17;S89;Unknown;XX;99,8;XX;;0,729261441;0,149440417;
S89-A16;A16;A16;A16;S89;Unknown;XX;99,91;XX;;0,730969325;0,140058943;
S89-A19;A19;A19;A19;S89;Unknown;No Call;0;No Call;No Call;0,116847384;0,114416027;
S89-A20;A20;A20;A20;S89;Unknown;No Call;0;No Call;No Call;0,11733059;0,124684879;
S89-A21;A21;A21;A21;S89;Unknown;No Call;0;No Call;No Call;0,113012917;0,114541004;
S89-A24;A24;A24;A24;S89;Unknown;XX;99,96;XX;;0,72810112;0,129796768;
S89-A23;A23;A23;A23;S89;Unknown;YY;99,83;YY;;0,127257599;0,711984115;
S89-A22;A22;A22;A22;S89;Unknown;XX;98,75;XX;;0,675181603;0,236782053;
S89-A25;A25;A25;A25;S89;Unknown;XX;95,78;XX;;0,649574696;0,35096718;
S89-A26;A26;A26;A26;S89;Unknown;YY;99,68;YY;;0,199596632;0,69915774;
S89-A27;A27;A27;A27;S89;Unknown;YY;99,9;YY;;0,129442194;0,716857684;
S89-A30;A30;A30;A30;S89;Unknown;YY;99,9;YY;;0,206242328;0,633461792;
S89-A29;A29;A29;A29;S89;Unknown;XX;98,35;XX;;0,628026543;0,30427425;
S89-A28;A28;A28;A28;S89;Unknown;YY;99,49;YY;;0,257311525;0,66874582;
S89-A31;A31;A31;A31;S89;Unknown;YY;97,22;YY;;0,181463882;0,423120296;
S89-A32;A32;A32;A32;S89;Unknown;No Call;0;No Call;No Call;0,114705169;0,115808637;
S89-A33;A33;A33;A33;S89;Unknown;No Call;0;No Call;No Call;0,117540348;0,12224782;
S89-A36;A36;A36;A36;S89;Unknown;YY;99,68;YY;;0,158063107;0,743397313;
S89-A35;A35;A35;A35;S89;Unknown;YY;99,78;YY;;0,155314151;0,716599461;
S89-A34;A34;A34;A34;S89;Unknown;YY;94,05;YY;;0,119253656;0,474217797;
S89-A37;A37;A37;A37;S89;Unknown;No Call;0;No Call;No Call;0,232418593;0,248849628;
S89-A38;A38;A38;A38;S89;Unknown;No Call;0;No Call;No Call;0,161410781;0,186539662;
S89-A39;A39;A39;A39;S89;Unknown;XX;99,94;XX;;0,751251899;0,14702484;
S89-A42;A42;A42;A42;S89;Unknown;YY;99,64;YY;;0,189585476;0,726249433;
S89-A41;A41;A41;A41;S89;Unknown;No Call;0;No Call;No Call;0,120647259;0,124321354;
S89-A40;A40;A40;A40;S89;Unknown;XX;99,53;XX;;0,707235666;0,142325881;
S89-A43;A43;A43;A43;S89;Unknown;YY;99,22;YY;;0,138014909;0,664138529;
S89-A44;A44;A44;A44;S89;Unknown;YY;98,39;YY;;0,304173468;0,680884642;
S89-A45;A45;A45;A45;S89;Unknown;No Call;0;No Call;No Call;0,114037005;0,121884319;
S89-A48;A48;A48;A48;S89;Unknown;No Call;0;No Call;No Call;0,13755057;0,119593578;
S89-A47;A47;A47;A47;S89;Unknown;XX;99,94;XX;;0,748669866;0,148210955;
S89-A46;A46;A46;A46;S89;Unknown;XX;99,55;XX;;0,71503395;0,203493061;
S89-A52;A52;A52;A52;S89;Unknown;XY;94,99;XY;;0,489638473;0,594622816;
S89-A53;A53;A53;A53;S89;Unknown;XX;98,09;XX;;0,763993331;0,176424363;
S89-A54;A54;A54;A54;S89;Unknown;YY;98,31;YY;;0,133089204;0,454125683;
S89-A51;A51;A51;A51;S89;Unknown;XX;92,42;XX;;0,235242968;0,125092326;
S89-A50;A50;A50;A50;S89;Unknown;XX;99,77;XX;;0,735022395;0,218967916;
S89-A49;A49;A49;A49;S89;Unknown;XX;98,55;XX;;0,626608358;0,478932239;
S89-A58;A58;A58;A58;S89;Unknown;No Call;0;No Call;No Call;0,119098539;0,120787122;
S89-A59;A59;A59;A59;S89;Unknown;XX;99,93;XX;;0,750977401;0,175687193;
S89-A60;A60;A60;A60;S89;Unknown;No Call;0;No Call;No Call;0,12991231;0,12335896;
S89-A57;A57;A57;A57;S89;Unknown;YY;92,89;YY;;0,119561737;0,432146444;
S89-A56;A56;A56;A56;S89;Unknown;YY;99,77;YY;;0,134952299;0,697337279;
S89-A55;A55;A55;A55;S89;Unknown;YY;99,74;YY;;0,167219842;0,661122676;
S89-A64;A64;A64;A64;S89;Unknown;XX;99,85;XX;;0,746114296;0,271262488;
S89-A65;A65;A65;A65;S89;Unknown;No Call;0;No Call;No Call;0,118203342;0,122078977;
S89-A66;A66;A66;A66;S89;Unknown;No Call;0;No Call;No Call;0,113246448;0,116218799;
S89-A63;A63;A63;A63;S89;Unknown;No Call;0;No Call;No Call;0,116804639;0,122191712;
S89-A62;A62;A62;A62;S89;Unknown;YY;98,35;YY;;0,302328193;0,633274434;
S89-A61;A61;A61;A61;S89;Unknown;XX;99,75;XX;;0,703853968;0,183528741;
S89-A70;A70;A70;A70;S89;Unknown;No Call;0;No Call;No Call;0,121779521;0,117342968;
S89-A71;A71;A71;A71;S89;Unknown;No Call;0;No Call;No Call;0,117966545;0,117413059;
S89-A72;A72;A72;A72;S89;Unknown;No Call;0;No Call;No Call;0,257373035;0,271532054;
S89-A69;A69;A69;A69;S89;Unknown;YY;99,63;YY;;0,148250872;0,723641494;
S89-A68;A68;A68;A68;S89;Unknown;XX;99,85;XX;;0,734720027;0,219198744;
S89-A67;A67;A67;A67;S89;Unknown;No Call;0;No Call;No Call;0,117603866;0,120766793;
S89-A76;A76;A76;A76;S89;Unknown;YY;98,85;YY;;0,299277474;0,69074584;
S89-A77;A77;A77;A77;S89;Unknown;YY;99,88;YY;;0,13294569;0,682731142;
S89-A78;A78;A78;A78;S89;Unknown;No Call;0;No Call;No Call;0,113755993;0,120583847;
S89-A75;A75;A75;A75;S89;Unknown;XX;99,63;XX;;0,700656811;0,234141116;
S89-A74;A74;A74;A74;S89;Unknown;No Call;0;No Call;No Call;0,117307922;0,117063847;
S89-A73;A73;A73;A73;S89;Unknown;No Call;0;No Call;No Call;0,119145432;0,114037321;
S89-A82;A82;A82;A82;S89;Unknown;XX;99,96;XX;;0,713809917;0,16689099;
S89-A83;A83;A83;A83;S89;Unknown;XY;67,9;XY;;0,416155982;0,586941707;
S89-A84;A84;A84;A84;S89;Unknown;No Call;0;No Call;No Call;0,276751427;0,337296312;
S89-A81;A81;A81;A81;S89;Unknown;No Call;0;No Call;No Call;0,117793634;0,118173584;
S89-A80;A80;A80;A80;S89;Unknown;YY;98,36;YY;;0,149082821;0,624837237;
S89-A79;A79;A79;A79;S89;Unknown;XY;62,28;No Call;No Call;0,304449166;0,550100999;
S89-A88;A88;A88;A88;S89;Unknown;YY;99,61;YY;;0,130269454;0,671990121;
S89-A89;A89;A89;A89;S89;Unknown;XX;99,36;XX;;0,697530158;0,139839141;
S89-A90;A90;A90;A90;S89;Unknown;No Call;0;No Call;No Call;0,113708484;0,116681755;
S89-A87;A87;A87;A87;S89;Unknown;YY;98,84;YY;;0,189948159;0,709874552;
S89-A86;A86;A86;A86;S89;Unknown;No Call;0;No Call;No Call;0,160177636;0,138357789;
S89-A85;A85;A85;A85;S89;Unknown;XX;95,74;XX;;0,689405232;0,152142764;
S89-A94;A94;A94;A94;S89;Unknown;XX;99,95;XX;;0,744958193;0,158700012;
S89-A95;A95;A95;A95;S89;Unknown;No Call;0;No Call;No Call;0,1153561;0,116972969;
S89-A96;A96;A96;A96;S89;Unknown;No Call;0;No Call;No Call;0,120569342;0,126684064;
S89-A93;A93;A93;A93;S89;Unknown;No Call;0;No Call;No Call;0,115855501;0,118331163;
S89-A92;A92;A92;A92;S89;Unknown;No Call;0;No Call;No Call;0,111117661;0,121551104;
S89-A91;A91;A91;A91;S89;Unknown;YY;99,74;YY;;0,321095968;0,659867087;
S11-A01;A01;A01;A01;S11;Unknown;XY;99,94;XY;;0,635450911;0,565770624;
S11-A02;A02;A02;A02;S11;Unknown;YY;100;YY;;0,119913204;0,559844332;
S11-A03;A03;A03;A03;S11;Unknown;YY;100;YY;;0,18265122;0,681721684;
S11-A06;A06;A06;A06;S11;Unknown;XX;99,98;XX;;0,651274983;0,302230219;
S11-A05;A05;A05;A05;S11;Unknown;XY;99,52;XY;;0,445972194;0,600567184;
S11-A04;A04;A04;A04;S11;Unknown;YY;99,99;YY;;0,161755565;0,761557305;
S11-A07;A07;A07;A07;S11;Unknown;XY;99,9;XY;;0,597235611;0,61397605;
S11-A08;A08;A08;A08;S11;Unknown;XY;99,98;XY;;0,518273527;0,523982067;
S11-A09;A09;A09;A09;S11;Unknown;XX;99,91;XX;;0,719143016;0,275713355;
S11-A12;A12;A12;A12;S11;Unknown;XY;99,89;XY;;0,596600093;0,565487264;
S11-A11;A11;A11;A11;S11;Unknown;XX;99,9;XX;;0,719515523;0,238970677;
S11-A10;A10;A10;A10;S11;Unknown;Invalid;0;Invalid;Invalid;0,443401376;0,281020598;
S11-A13;A13;A13;A13;S11;Unknown;XY;99,81;XY;;0,548852745;0,582299167;
S11-A14;A14;A14;A14;S11;Unknown;XY;99,98;XY;;0,405107103;0,376937593;
S11-A15;A15;A15;A15;S11;Unknown;XX;99,95;XX;;0,708363904;0,218604728;
S11-A18;A18;A18;A18;S11;Unknown;YY;99,99;YY;;0,162605518;0,743611288;
S11-A17;A17;A17;A17;S11;Unknown;XY;99,93;XY;;0,577937841;0,57726768;
S11-A16;A16;A16;A16;S11;Unknown;XY;99,97;XY;;0,575053529;0,582961289;
S11-A19;A19;A19;A19;S11;Unknown;XY;99,86;XY;;0,532400096;0,561737203;
S11-A20;A20;A20;A20;S11;Unknown;XX;99,96;XX;;0,701015723;0,371852104;
S11-A21;A21;A21;A21;S11;Unknown;XY;99,94;XY;;0,526395084;0,55501856;
S11-A24;A24;A24;A24;S11;Unknown;XX;99,9;XX;;0,751084201;0,142063732;
S11-A23;A23;A23;A23;S11;Unknown;XX;99,97;XX;;0,746402879;0,191640141;
S11-A22;A22;A22;A22;S11;Unknown;XX;99,87;XX;;0,738015379;0,313743196;
S11-A25;A25;A25;A25;S11;Unknown;XY;99,65;XY;;0,5967579;0,632897606;
S11-A26;A26;A26;A26;S11;Unknown;XY;99,97;XY;;0,585209461;0,579239966;
S11-A27;A27;A27;A27;S11;Unknown;XY;99,96;XY;;0,550782208;0,567949818;
S11-A30;A30;A30;A30;S11;Unknown;XX;99,74;XX;;0,639770413;0,352141995;
S11-A29;A29;A29;A29;S11;Unknown;XX;99,95;XX;;0,682304967;0,315837729;
S11-A28;A28;A28;A28;S11;Unknown;XX;100;XX;;0,743596461;0,18096687;
S11-A31;A31;A31;A31;S11;Unknown;XY;99,97;XY;;0,404938251;0,390340294;
S11-A32;A32;A32;A32;S11;Unknown;XY;99,94;XY;;0,531287817;0,553443774;
S11-A33;A33;A33;A33;S11;Unknown;XY;99,97;XY;;0,506785605;0,564719693;
S11-A36;A36;A36;A36;S11;Unknown;XX;99,96;XX;;0,776491848;0,200029049;
S11-A35;A35;A35;A35;S11;Unknown;XY;99,98;XY;;0,62180935;0,63212444;
S11-A34;A34;A34;A34;S11;Unknown;YY;99,97;YY;;0,139297821;0,686811911;
S11-A37;A37;A37;A37;S11;Unknown;XY;99,96;XY;;0,569801815;0,612709421;
S11-A38;A38;A38;A38;S11;Unknown;XX;99,95;XX;;0,725647681;0,311154406;
S11-A39;A39;A39;A39;S11;Unknown;XX;100;XX;;0,766977416;0,18264787;
S11-A42;A42;A42;A42;S11;Unknown;YY;100;YY;;0,233088996;0,766386292;
S11-A41;A41;A41;A41;S11;Unknown;XY;99,99;XY;;0,574046485;0,62409974;
S11-A40;A40;A40;A40;S11;Unknown;XY;100;XY;;0,545799735;0,550365119;
S11-A43;A43;A43;A43;S11;Unknown;XX;99,95;XX;;0,724497464;0,213723635;
S11-A44;A44;A44;A44;S11;Unknown;XX;99,91;XX;;0,723938022;0,414866203;
S11-A45;A45;A45;A45;S11;Unknown;YY;99,96;YY;;0,32169603;0,523570185;
S11-A48;A48;A48;A48;S11;Unknown;XY;99,95;XY;;0,563416932;0,55834224;
S11-A47;A47;A47;A47;S11;Unknown;XY;99,96;XY;;0,626903443;0,640900034;
S11-A46;A46;A46;A46;S11;Unknown;XX;99,94;XX;;0,75017841;0,281941994;
S11-A52;A52;A52;A52;S11;Unknown;XY;99,86;XY;;0,568510314;0,54870546;
S11-A53;A53;A53;A53;S11;Unknown;XX;99,94;XX;;0,77803766;0,316367229;
S11-A54;A54;A54;A54;S11;Unknown;XX;100;XX;;0,685779098;0,13810357;
S11-A51;A51;A51;A51;S11;Unknown;XY;99,97;XY;;0,207817675;0,203378947;
S11-A50;A50;A50;A50;S11;Unknown;XY;99,97;XY;;0,584831607;0,62217048;
S11-A49;A49;A49;A49;S11;Unknown;XY;99,31;XY;;0,563472191;0,590231344;
S11-A58;A58;A58;A58;S11;Unknown;XX;99,89;XX;;0,75702952;0,35778464;
S11-A59;A59;A59;A59;S11;Unknown;XY;99,99;XY;;0,592553076;0,59851486;
S11-A60;A60;A60;A60;S11;Unknown;XX;99,99;XX;;0,779508522;0,184560895;
S11-A57;A57;A57;A57;S11;Unknown;XY;99,98;XY;;0,480491594;0,469664634;
S11-A56;A56;A56;A56;S11;Unknown;XY;99,98;XY;;0,553325889;0,59201243;
S11-A55;A55;A55;A55;S11;Unknown;XX;99,95;XX;;0,72002309;0,302991222;
S11-A64;A64;A64;A64;S11;Unknown;XY;99,94;XY;;0,603748529;0,640356504;
S11-A65;A65;A65;A65;S11;Unknown;YY;100;YY;;0,133898911;0,425944571;
S11-A66;A66;A66;A66;S11;Unknown;XY;99,85;XY;;0,581892759;0,527330184;
S11-A63;A63;A63;A63;S11;Unknown;XY;99,92;XY;;0,550671294;0,609550073;
S11-A62;A62;A62;A62;S11;Unknown;XY;98,29;XY;;0,545048386;0,60703857;
S11-A61;A61;A61;A61;S11;Unknown;YY;99,99;YY;;0,264190488;0,727073607;
S11-A70;A70;A70;A70;S11;Unknown;XY;99,98;XY;;0,565086981;0,571099587;
S11-A71;A71;A71;A71;S11;Unknown;XY;99,76;XY;;0,618360202;0,547616769;
S11-A72;A72;A72;A72;S11;Unknown;XX;99,97;XX;;0,748659164;0,290797339;
S11-A69;A69;A69;A69;S11;Unknown;XY;99,94;XY;;0,55913212;0,600999326;
S11-A68;A68;A68;A68;S11;Unknown;XX;99,98;XX;;0,737798099;0,272349759;
S11-A67;A67;A67;A67;S11;Unknown;XY;99,74;XY;;0,545831284;0,48504279;
S11-A76;A76;A76;A76;S11;Unknown;YY;99,99;YY;;0,360502732;0,755492186;
S11-A77;A77;A77;A77;S11;Unknown;XY;99,68;XY;;0,460915823;0,570507347;
S11-A78;A78;A78;A78;S11;Unknown;YY;100;YY;;0,234245778;0,745806811;
S11-A75;A75;A75;A75;S11;Unknown;YY;99,95;YY;;0,286576676;0,703490317;
S11-A74;A74;A74;A74;S11;Unknown;XY;99,96;XY;;0,52543617;0,560423364;
S11-A73;A73;A73;A73;S11;Unknown;XX;99,99;XX;;0,741113923;0,204267907;
S11-A82;A82;A82;A82;S11;Unknown;XY;99,99;XY;;0,544119556;0,548943749;
S11-A83;A83;A83;A83;S11;Unknown;XY;97,76;XY;;0,489875913;0,616427209;
S11-A84;A84;A84;A84;S11;Unknown;No Call;0;No Call;No Call;0,225259016;0,26453549;
S11-A81;A81;A81;A81;S11;Unknown;XX;99,99;XX;;0,708273321;0,204771031;
S11-A80;A80;A80;A80;S11;Unknown;YY;100;YY;;0,225551827;0,720814832;
S11-A79;A79;A79;A79;S11;Unknown;XX;100;XX;;0,739840131;0,176447575;
S11-A88;A88;A88;A88;S11;Unknown;XY;99,99;XY;;0,542453811;0,577301858;
S11-A89;A89;A89;A89;S11;Unknown;XY;99,97;XY;;0,574989788;0,495195138;
S11-A90;A90;A90;A90;S11;Unknown;XY;99,98;XY;;0,589489719;0,622843713;
S11-A87;A87;A87;A87;S11;Unknown;YY;99,99;YY;;0,282288455;0,736867182;
S11-A86;A86;A86;A86;S11;Unknown;XY;99,98;XY;;0,559477427;0,62809857;
S11-A85;A85;A85;A85;S11;Unknown;YY;99,98;YY;;0,294479918;0,681593702;
S11-A94;A94;A94;A94;S11;Unknown;YY;99,99;YY;;0,208183564;0,759479941;
S11-A95;A95;A95;A95;S11;Unknown;XY;99,93;XY;;0,614425607;0,624538782;
S11-A96;A96;A96;A96;S11;Unknown;XX;100;XX;;0,742139534;0,174897397;
S11-A93;A93;A93;A93;S11;Unknown;YY;99,99;YY;;0,229992168;0,720635607;
S11-A92;A92;A92;A92;S11;Unknown;YY;99,6;YY;;0,305689997;0,578818852;
S11-A91;A91;A91;A91;S11;Unknown;XY;99,95;XY;;0,574305611;0,551760384;
S88-A01;A01;A01;A01;S88;Unknown;XX;98,92;XX;;0,707987843;0,159252076;
S88-A02;A02;A02;A02;S88;Unknown;No Call;0;No Call;No Call;0,110267926;0,116660705;
S88-A03;A03;A03;A03;S88;Unknown;No Call;0;No Call;No Call;0,110310958;0,115665397;
S88-A06;A06;A06;A06;S88;Unknown;No Call;0;No Call;No Call;0,106308865;0,111399382;
S88-A05;A05;A05;A05;S88;Unknown;No Call;0;No Call;No Call;0,106025865;0,113145132;
S88-A04;A04;A04;A04;S88;Unknown;No Call;0;No Call;No Call;0,106510689;0,113162124;
S88-A07;A07;A07;A07;S88;Unknown;No Call;0;No Call;No Call;0,110188848;0,111500804;
S88-A08;A08;A08;A08;S88;Unknown;No Call;0;No Call;No Call;0,105566085;0,10713064;
S88-A09;A09;A09;A09;S88;Unknown;No Call;0;No Call;No Call;0,109327141;0,111831114;
S88-A12;A12;A12;A12;S88;Unknown;No Call;0;No Call;No Call;0,109638252;0,111813215;
S88-A11;A11;A11;A11;S88;Unknown;No Call;0;No Call;No Call;0,111477681;0,115204078;
S88-A10;A10;A10;A10;S88;Unknown;Invalid;0;Invalid;Invalid;0,457608396;0,267286583;
S88-A13;A13;A13;A13;S88;Unknown;No Call;0;No Call;No Call;0,114447618;0,120088389;
S88-A14;A14;A14;A14;S88;Unknown;No Call;0;No Call;No Call;0,139401614;0,121829963;
S88-A15;A15;A15;A15;S88;Unknown;No Call;0;No Call;No Call;0,111315112;0,112031211;
S88-A18;A18;A18;A18;S88;Unknown;No Call;0;No Call;No Call;0,110683287;0,11767427;
S88-A17;A17;A17;A17;S88;Unknown;XX;99,59;XX;;0,725726138;0,132747318;
